,Sëmundje,Simptomë_1,Simptomë_2,Simptomë_3,Simptomë_4
1660,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
1661,GERD,dhimbje_barku,ulçera_në_gjuhë,të_vjella,kollë
1662,GERD,dhimbje_barku,aciditeti,të_vjella,kollë
1663,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,kollë
1664,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
1665,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,të_vjella
1666,GERD,aciditeti,ulçera_në_gjuhë,të_vjella,kollë
1667,GERD,dhimbje_barku,ulçera_në_gjuhë,të_vjella,kollë
1668,GERD,dhimbje_barku,aciditeti,të_vjella,kollë
1669,GERD,dhimbje_barku,aciditeti,ulçera_në_gjuhë,kollë
1670,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
1671,Kolestaza kronike,të_vjella,lëkura_e_kuqe,nauze,humbja_e_oreksit
1672,Kolestaza kronike,kruarje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1673,Kolestaza kronike,kruarje,të_vjella,tëpërziera,humbje_e_oreksi
1674,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,humbja_e_oreksit
1675,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
1676,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
1677,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
1678,Kolestaza kronike,kruarje,të_vjella,lëkurëtëverdhë,nauze
1679,Kolestaza kronike,kruarje,të_vjella,lëkura_e_kuqe,nauze
1680,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
1681,Reagim i drogës,kruarje,dhimbje_barku,djegie_miktruimi,njolla_urinim
1682,Reagim i drogës,kruarje,skuqje_lëkure,djegie_miktruimi,njolla_urinim
1683,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,diktim_urinim
1684,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
1685,Reagim i drogës,skuqje_lëkure,dhimbje_barku,djegie_miktruimi,njolla_urinim
1686,Reagim i drogës,kruarje,dhimbje_barku,djegie_miktruimi,njolla_urinim
1687,Reagim i drogës,kruarje,skuqje_lëkure,djegie_mikturim,njolla_urinim
1688,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,njolla_urinim
1689,Reagim i drogës,kruarje,Skuqja_e_lëkurës,dhimbje_barku,djegie
1690,Sëmundja e ulçerës peptike,të_vjella,humbja_e_oreksit,dhimbje_barku,kalimiigazrave
1691,Sëmundja e ulçerës peptike,të_vjella,dispepsi,dhimbje_barku,kalimiigazrave
1692,Sëmundja e ulçerës peptike,dispepsi,humbja_e_oreksit,dhimbje_barku,kalimiigazrave
1693,Sëmundja e ulçerës peptike,të_vjella,humbja_e_oreksit,dhimbje_barku,kalimiigazrave
1694,Sëmundja e ulçerës peptike,të_vjella,dispepsi,dhimbje_barku,kalimiigazrave
1695,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,kalimiigazrave
1696,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
1697,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
1698,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
1699,Sëmundja e ulçerës peptike,të_vjella,dispepsi,humbja_e_oreksit,dhimbje_barku
1700,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra_martesore
1701,SIDA,njollanëfyt,temperaturë_e_lartë,kontaktejashtëmartesore,
1702,SIDA,dobësim_muskujsh,temperaturë_e_lartë,kontakte_jashtëmartesore,
1703,SIDA,humbje_muskujsh,arna_në_fyt,kontakte_ekstra-martesore,
1704,SIDA,lodhjemuskulore,njollanëfyt,temperaturëtëlartë,
1705,SIDA,dobësim_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
1706,SIDA,humbje_muskujsh,arna_në_fyt,temperaturë_e_lartë,kontakte_ekstra-martesore
1707,SIDA,njollanëfyt,temperaturë_e_lartë,kontaktejashtëmartesore,
1708,SIDA,dobësim_muskujsh,temperaturë_e_lartë,kontakte_jashtëmartesore,
1709,SIDA,dobësim_muskujsh,njollanëfyt,temperaturëtëlartë,
1710,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
1711,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
1712,Diabeti,humbje_peshe,shqetësim,letargji,Niveli_i_parregullt_i_sheqerit
1713,Diabeti,lodhje,shqetësim,letargji,Niveli_i_parregullt_i_sheqerit
1714,Diabeti,lodhje,humbje_peshe,letargji,Niveli_i_parregullt_i_sheqerit
1715,Diabeti,lodhje,humbje_peshe,shqetësim,Niveli_i_parregullt_i_sheqerit
1716,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
1717,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
1718,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
1719,Diabeti,lodhje,humbje_peshe,shqetësim,letargji
1720,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
1721,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
1722,Gastroenteriti,sytë_mbytur,dehidratim,diarre,
1723,Gastroenteriti,të_vjella,dehidratim,diarre,
1724,Gastroenteriti,të_vjella,sytë_mbytur,diarre,
1725,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,
1726,Gastroenteriti,të_vjella,sytë_mbytur,dehidratim,diarre
1727,Gastroenteriti,sytë_mbytur,dehidratim,diarre,
1728,Gastroenteriti,të_vjella,dehidratim,diarre,
1729,Gastroenteriti,të_vjella,sytë_mbytur,diarre,
1730,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
1731,Astma bronkiale,kollë,temperaturëtëlartë,gulçim,historifamiljareori
1732,Astma bronkiale,lodhje,temperaturë_e_lartë,gulçim,histori_familje
1733,Astma bronkiale,lodhje,kollë,gulçim,histori_familje
1734,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,histori_familje
1735,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
1736,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
1737,Astma bronkiale,lodhje,kollë,temperaturëtëlartë,gulçim
1738,Astma bronkiale,kollë,temperaturëtëlartë,gulçim,histori_familje
1739,Astma bronkiale,lodhje,temperaturë_e_lartë,gulçim,histori_familje
1740,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
1741,Hipertensioni,dhimbje_gjoksi,marramendje,humbjeeekuilibrit,mungesë_përqendrimi
1742,Hipertensioni,dhimbje_koke,marramendje,humbje_ekuilibri,mungesë_përqendrimi
1743,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,humbjeekuilibri,mungesë_përqendrimi
1744,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,mungesë_përqendrimi
1745,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
1746,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,marramendje,humbjeekuilibri
1747,Hipertensioni,dhimbje_gjoksi,marramendje,humbjeekuilibri,mungesë_përqendrimi
1748,Hipertensioni,dhimbje_koke,marramendje,humbje_ekuilibri,mungesë_përqendrimi
1749,Hipertensioni,dhimbje_koke,dhimbje_gjoksi,humbjeekuilibri,mungesë_përqendrimi
1750,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
1751,Migrena,dispepsi,dhimbje_koke,shikimiturbulltdheishtrembëruar,urinë_e_tepruar
1752,Migrena,aciditeti,dhimbje_koke,shikimtëpaqartëdhetështrembëruar,uritëtepruar
1753,Migrena,aciditeti,dispepsi,shikimiturbulltdheishtrembëruar,urinë_e_tepruar
1754,Migrena,aciditeti,dispepsi,dhimbje_koke,urinë_e_tepruar
1755,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
1756,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
1757,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
1758,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
1759,Migrena,aciditeti,dispepsi,dhimbje_koke,vizionipaqartëdheishtrembëruar
1760,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
1761,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
1762,Spondiloza e qafës së mitrës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje,humbjeekuilibri
1763,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,Dhimbja_e_qafës,marramendja,humbja_e_ekuilibrit
1764,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,marramendje,humbjeekuilibri
1765,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësianëgjymtyrë,Dhimbja_e_qafës,humbja_e_ekuilibrit
1766,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
1767,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,dobësi_në_gjymtyrë,dhimbjeqafe,marramendje
1768,Spondiloza e qafës së mitrës,dobësi_në_gjymtyrë,dhimbje_qafe,marramendje,humbje_ekuilibri
1769,Spondiloza e qafës së mitrës,Dhimbja_e_shpinës,Dhimbja_e_qafës,marramendja,humbja_e_ekuilibrit
1770,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anëssëtrupit,ndjeshmëriaendryshuar
1771,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësie_një_anëssëtrupit,ndjeshmëriendryshuar
1772,Paraliza (hemorragjia e trurit),dhimbje_koke,dobësienjërësanëtëtrupit,ndjeshmëriendryshuar,
1773,Paraliza (hemorragjia e trurit),të_vjella,dobësitënjërësanëtëtrupit,ndjeshmëritëndryshuar,
1774,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,ndjesitëndryshuar,
1775,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësienjërësanë,
1776,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,dobësienjërësanë,1776
1777,Paraliza (hemorragjia e trurit),dhimbje_koke,dobësienjërësanëtëtrupit,ndjeshmëriaendryshuar,
1778,Paraliza (hemorragjia e trurit),të_vjella,dobësitënjërësanëtëtrupit,ndjeshmëritëndryshuar,
1779,Paraliza (hemorragjia e trurit),të_vjella,dhimbje_koke,ndjesitëndryshuar,
1780,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
1781,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
1782,Verdhëza,të_vjella,lodhje,humbje_peshe,temperaturëtëlartë
1783,Verdhëza,kruarje,lodhje,humbje_peshe,temperaturëtëlartë
1784,Verdhëza,kruarje,të_vjella,humbje_peshe,temperaturëtëlartë
1785,Verdhëza,kruarje,të_vjella,lodhje,temperaturëtëlartë
1786,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
1787,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
1788,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
1789,Verdhëza,kruarje,të_vjella,lodhje,humbje_peshe
1790,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
1791,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
1792,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
1793,Malaria,të_vjella,temperaturëtëlartë,djersitje,dhimbje_koke
1794,Malaria,të_dridhura,temperaturëtëlartë,djersitje,dhimbje_koke
1795,Malaria,të_dridhura,të_vjella,djersitje,dhimbje_koke
1796,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,dhimbje_koke
1797,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
1798,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
1799,Malaria,të_dridhura,të_vjella,temperaturëtëlartë,djersitje
1800,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
1801,Lija e dhenve,Skuqja_e_lëkurës,lodhje,letargji,temperaturëtëlartë
1802,Lija e dhenve,kruarje,lodhje,letargji,temperaturëtëlartë
1803,Lija e dhenve,kruarje,Skuqja_e_lëkurës,letargji,temperaturëtëlartë
1804,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,temperaturëtëlartë
1805,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
1806,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
1807,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
1808,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
1809,Lija e dhenve,kruarje,Skuqja_e_lëkurës,lodhje,letargji
1810,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
1811,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
1812,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
1813,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
1814,Dengue,të_dridhura,dhimbjekyçesh,të_vjella,lodhje
1815,Dengue,Skuqja_e_lëkurës,dhimbje_nyjesh,të_vjella,lodhje
1816,Dengue,Skuqja_e_lëkurës,të_dridhura,të_vjella,lodhje
1817,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,lodhje
1818,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
1819,Dengue,Skuqja_e_lëkurës,të_dridhura,dhimbje_nyjesh,të_vjella
1820,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1821,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1822,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1823,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1824,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1825,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1826,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1827,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1828,Tifoja,të_dridhura,të_vjella,lodhje,temperaturëtëlartë
1829,Tifoja,të_dridhura,lodhje,temperaturëtëlartë,dhimbje_koke
1830,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1831,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1832,Hepatiti A,të_vjella,lëkura_e_kuqe,urina_e_errët,nauze
1833,Hepatiti A,dhimbjekyçesh,lëkura_e_kuqe,urina_e_errët,nauze
1834,Hepatiti A,dhimbjekyçesh,të_vjella,errësirë_urinë,tëpërzier
1835,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,nauze
1836,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1837,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1838,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1839,Hepatiti A,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1840,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
1841,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
1842,Hepatiti B,lodhje,letargji,lëkura_e_kuqe,urina_e_errët
1843,Hepatiti B,kruarje,letargji,lëkura_e_kuqe,urina_e_errët
1844,Hepatiti B,kruarje,lodhje,lëkura_e_kuqe,urina_e_errët
1845,Hepatiti B,kruarje,lodhje,letargji,urina_e_errët
1846,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
1847,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
1848,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
1849,Hepatiti B,kruarje,lodhje,letargji,lëkura_e_kuqe
1850,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1851,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1852,Hepatiti C,lëkura_e_kuqe,nauze,humbja_e_oreksit,zverdhja_e_syve
1853,Hepatiti C,lodhje,nauze,humbje_e_oreksi,zverdhja_e_syve
1854,Hepatiti C,lodhje,lëkura_e_kuqe,humbja_e_oreksit,zverdhja_e_syve
1855,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,zverdhja_e_syve
1856,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1857,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1858,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1859,Hepatiti C,lodhje,lëkura_e_kuqe,nauze,humbja_e_oreksit
1860,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1861,Hepatiti D,të_vjella,lodhje,lëkura_e_kuqe,urina_e_errët
1862,Hepatiti D,dhimbje_nyjesh,lodhje,lëkura_e_kuqe,urina_e_errët
1863,Hepatiti D,dhimbjekyçesh,të_vjella,lëkura_e_kuqe,urina_e_errët
1864,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,urina_e_errët
1865,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1866,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1867,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1868,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1869,Hepatiti D,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1870,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
1871,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
1872,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
1873,Hepatiti E,të_vjella,lodhje,temperaturëtëlartë,lëkurëtëverdhë
1874,Hepatiti E,dhimbjekyçesh,lodhje,temperaturë_e_lartë,lëkura_e_kuqe
1875,Hepatiti E,dhimbjekyçesh,të_vjella,temperaturëtëlartë,lëkurëtëverdhë
1876,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,lëkura_e_kuqe
1877,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
1878,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
1879,Hepatiti E,dhimbjekyçesh,të_vjella,lodhje,temperaturë_e_lartë
1880,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
1881,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
1882,Hepatiti alkoolik,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut,distensionibarkut
1883,Hepatiti alkoolik,të_vjella,dhimbje_barku,ënjtje_stomaku,zgjerim_barku
1884,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,ënjtja_e_stomakut,zgjerimiibarkut
1885,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,zgjerimiibarkut
1886,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
1887,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
1888,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
1889,Hepatiti alkoolik,të_vjella,lëkura_e_kuqe,dhimbje_barku,ënjtja_e_stomakut
1890,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
1891,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
1892,Tuberkulozi,të_vjella,lodhje,humbje_peshe,kollë
1893,Tuberkulozi,të_dridhura,lodhje,humbje_peshe,kollë
1894,Tuberkulozi,të_dridhura,të_vjella,humbje_peshe,kollë
1895,Tuberkulozi,të_dridhura,të_vjella,lodhje,kollë
1896,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
1897,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
1898,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
1899,Tuberkulozi,të_dridhura,të_vjella,lodhje,humbje_peshe
1900,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
1901,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
1902,Ftohja e zakonshme,të_dridhura,lodhje,kollë,temperaturëtëlartë
1903,Ftohja e zakonshme,teshtitje_e_vazhdueshme,lodhje,kollë,temperaturë_e_lartë
1904,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,kollë,temperaturëtëlartë
1905,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,temperaturë_e_lartë
1906,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
1907,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
1908,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
1909,Ftohja e zakonshme,teshtitje_e_vazhdueshme,të_dridhura,lodhje,kollë
1910,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
1911,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
1912,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
1913,Pneumonia,lodhje,kollë,temperaturëtëlartë,gulçim
1914,Pneumonia,të_dridhura,kollë,temperaturëtëlartë,gulçim
1915,Pneumonia,të_dridhura,lodhje,temperaturëtëlartë,gulçim
1916,Pneumonia,të_dridhura,lodhje,kollë,gulçim
1917,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
1918,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
1919,Pneumonia,të_dridhura,lodhje,kollë,temperaturëtëlartë
1920,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme
1921,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
1922,Hemorroidet dimorfike (grumbullat),kapsllëku,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme
1923,Hemorroidet dimorfike (grumbullat),dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjemegjak,acarim_në_anus
1924,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme,acarim_në_anus
1925,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,jashtëqitjemegjak,acarim_në_anus
1926,Hemorroidet dimorfike (grumbullat),kapsllëku,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,acarim_në_anus
1927,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
1928,Hemorroidet dimorfike (grumbullat),kapsllëk,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitjetëpërgjakshme
1929,Hemorroidet dimorfike (grumbullat),kapsllëku,dhimbje_gjatë_lëvizjeve_të_zorrëve,dhimbje_në_rajonin_anal,jashtëqitje_tëpërgjakshme
1930,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
1931,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
1932,Sulmi në zemër,gulçim,djersitje,dhimbje_gjoksi,
1933,Sulmi në zemër,të_vjella,djersitje,dhimbje_gjoksi,
1934,Sulmi në zemër,të_vjella,gulçim,dhimbje_gjoksi,
1935,Sulmi në zemër,të_vjella,gulçim,djersitje,
1936,Sulmi në zemër,të_vjella,gulçim,djersitje,dhimbje_gjoksi
1937,Sulmi në zemër,gulçim,djersitje,dhimbje_gjoksi,
1938,Sulmi në zemër,të_vjella,djersitje,dhimbje_gjoksi,
1939,Sulmi në zemër,të_vjella,gulçim,dhimbje_gjoksi,
1940,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
1941,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
1942,Venat me variçe,ngërçe,mavijosje,obezitet,këmbëtëfryra
1943,Venat me variçe,lodhje,mavijosje,obezitet,këmbëtëfryra
1944,Venat me variçe,lodhje,ngërçe,obezitet,këmbëtëfryra
1945,Venat me variçe,lodhje,ngërçe,mavijosje,këmbëtëfryra
1946,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
1947,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
1948,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
1949,Venat me variçe,lodhje,ngërçe,mavijosje,obezitet
1950,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
1951,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
1952,Hipotireoza,shtim_peshe,duar_dhekembeteftohta,ndryshimehumori,letargji
1953,Hipotireoza,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori,letargji
1954,Hipotireoza,lodhje,duart_dhe_këmbët_e_ftohta,ndryshimehumori,letargji
1955,Hipotireoza,lodhje,shtim_peshe,ndryshimehumori,letargji
1956,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,letargji
1957,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
1958,Hipotireoza,lodhje,shtim_peshe,duar_dhe_këmbëtëftohta,ndryshimehumori
1959,Hipotireoza,lodhje,shtim_peshe,duart_dhe_këmbët_e_ftohta,ndryshimehumori
1960,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
1961,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
1962,Hipertiroidizmi,ndryshimet_e_humorit,humbje_peshe,shqetësim,djersitje
1963,Hipertiroidizmi,lodhje,humbje_peshe,shqetësim,djersitje
1964,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,shqetësim,djersitje
1965,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,djersitje
1966,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
1967,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
1968,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
1969,Hipertiroidizmi,lodhje,ndryshimet_e_humorit,humbje_peshe,shqetësim
1970,Hipoglicemia,të_vjella,lodhje,ankthi,djersitje
